#source_id,id2,RA,Dec,gl,gb,amplitude,beyond1std,fpr_mid20,fpr_mid35,fpr_mid50,fpr_mid65,fpr_mid80,linear_trend,max_slope,med_abs_dev,med_buf_range_per,pair_slope_trend,percent_amplitude,pdfp,skew,kurtosis,std,magratio,data_num,npeaks,peakstats,class
CSS110926:040947-040003,1004023035414,62.444057,-4.000952,139.839544,-36.805006,1.345000,0.314488,0.092526,0.128698,0.270951,0.406830,0.732001,-0.000516,50.898204,0.390000,1.000000,0.433333,3.017908,3.137009,-0.272404,-0.387849,0.655583,0.494700,283,19,0.213,1
CSS111018:023752+284809,1129013014311,39.468295,28.802510,185.992452,-28.041697,1.530000,0.219595,0.043510,0.087256,0.150154,0.200080,0.401456,-0.000544,226.530612,0.265000,0.959459,0.566667,6.447320,3.390020,-1.604824,2.821761,0.583629,0.493243,296,12,0.039,1
CSS111028:164311+635843,1163042049660,250.797725,63.978801,61.388955,38.081443,1.540000,0.254545,0.126631,0.218560,0.351613,0.398606,0.735871,-0.000245,183.673469,0.420000,0.963636,0.433333,1.421029,2.023508,0.810530,0.247865,0.744158,0.490909,55,2,0.069,1
CSS111122:100253+121615,1112053019163,150.720243,12.270754,110.136018,48.352951,1.855000,0.287975,0.116121,0.217834,0.333520,0.448407,0.632224,-0.000376,416.666666,0.355000,1.000000,0.466667,4.419951,2.057645,0.041691,0.633096,0.585544,0.500000,316,23,0.293,1
CSS111216:074836+240024,1123039042867,117.150330,24.006695,138.998157,23.314250,1.660000,0.186916,0.065996,0.136954,0.206847,0.282808,0.460832,-0.000322,603.960396,0.280000,0.987539,0.466667,6.943282,2.976144,-1.388924,2.383265,0.547064,0.495327,321,15,0.254,1
CSS120101:110250+525013,1152038042250,165.707571,52.836968,182.529957,57.836586,2.085000,0.259615,0.061085,0.106700,0.188757,0.253851,0.419048,-0.000760,152.129817,0.505000,0.923077,0.500000,6.943282,6.525164,-0.475466,0.144506,0.898384,0.490385,104,7,0.052,1
CSS120103:002748-055559,1007003045309,6.951663,-5.932970,47.160831,-67.949916,1.905000,0.121094,0.013808,0.024803,0.042738,0.060018,0.111597,-0.000389,209.790210,0.150000,0.925781,0.433333,16.060824,6.734416,-2.457173,5.453361,0.656878,0.492188,256,7,0.036,1
CSS120118:041229+024038,1101023056012,63.119570,2.677336,146.167009,-32.559873,1.565000,0.304348,0.123534,0.191268,0.287410,0.399390,0.733886,-0.000254,217.592593,0.490000,1.000000,0.433333,4.345644,4.064031,-0.291849,-0.535363,0.794449,0.492754,69,4,0.351,1
CSS120119:102324+285651,1129049014724,155.850260,28.947461,134.492161,58.001390,1.750000,0.360656,0.120877,0.264251,0.371588,0.509295,0.778996,-0.000686,221.362229,0.630000,1.000000,0.600000,4.011872,3.148860,-0.026008,-0.751962,0.805955,0.497268,183,16,0.078,1
CSS120123:154929+170828,1118082006321,237.371839,17.140935,127.108207,47.243988,1.925000,0.283784,0.109589,0.181572,0.270098,0.370539,0.659238,-0.000448,192.148760,0.400000,0.979730,0.433333,5.280517,2.954283,-0.469454,0.534600,0.692516,0.500000,148,9,0.211,1
CSS120129:090213+125819,1112048036734,135.554912,12.971875,119.700376,35.335075,1.595000,0.340000,0.154362,0.286173,0.389247,0.608175,0.839806,-0.000444,294.520548,0.430000,1.000000,0.566667,2.515567,1.917360,0.203165,-0.297724,0.618846,0.500000,300,19,0.135,1
CSS120212:004943+023704,1101005052271,12.430058,2.617836,212.640230,-59.981737,1.845000,0.303797,0.111398,0.221244,0.329692,0.495198,0.709452,-0.000439,288.000000,0.360000,0.991561,0.566667,2.404082,2.067417,0.405920,0.588132,0.618934,0.493671,237,15,0.261,1
CSS120218:114608+124050,9012511206231023099,176.534203,12.680647,81.076604,69.196319,1.451206,0.272727,0.091416,0.209854,0.522821,0.708764,0.868037,-0.001606,72.895427,0.323140,0.977273,0.500000,0.883948,1.364352,1.277492,0.585942,0.724111,0.500000,44,0,0.000,1
CSS120219:112914+370317,1138050008593,172.309461,37.054899,157.880346,70.623331,1.360000,0.310954,0.102945,0.187888,0.279479,0.421380,0.622565,-0.000385,250.000001,0.300000,1.000000,0.400000,2.311311,2.191783,-0.409497,0.058508,0.502720,0.498233,283,22,0.175,1
CSS120225:031846+213437,1121017041127,49.690271,21.576944,172.685700,-29.096258,1.090000,0.329966,0.170580,0.299002,0.429745,0.550415,0.764405,-0.000048,474.747475,0.280000,1.000000,0.466667,1.582260,1.384355,-0.351975,-0.394385,0.389437,0.498316,297,30,0.418,1
CSS120225:120144+143136,1115063008946,180.434325,14.526711,75.893432,73.068847,1.680000,0.347280,0.173283,0.328437,0.447183,0.597507,0.794328,-0.000558,250.000000,0.550000,0.991632,0.433333,2.372873,2.215041,0.434430,-0.617462,0.761622,0.489540,239,21,0.171,1
CSS120226:090930-124815,1012049034952,137.375062,-12.804048,93.298177,23.336280,1.500000,0.571429,0.113231,0.510574,0.613190,0.806252,0.862273,-0.001061,31.695721,0.840000,1.000000,0.500000,5.251727,5.664481,-0.226923,-1.557795,1.082759,0.476190,21,2,0.006,1
CSS120229:132111+221612,1121068049701,200.296540,22.270130,156.340597,81.080065,2.425000,0.260870,0.106635,0.191451,0.269594,0.364461,0.700265,0.000044,308.219178,0.435000,0.981884,0.500000,12.995725,3.225983,-0.488526,1.363512,0.776357,0.500000,276,14,0.342,1
CSS120303:144553-162902,1015077011252,221.472277,-16.483929,176.689387,37.763270,1.520000,0.307692,0.086796,0.121279,0.194650,0.253993,0.597466,-0.000197,385.269122,0.420000,1.000000,0.633333,4.152286,4.085488,-0.471006,-0.080292,0.747369,0.480769,52,3,0.343,1
CSS120316:115338-255413,1026058051234,178.410198,-25.903540,48.239961,35.057030,1.285000,0.428571,0.095746,0.151030,0.576726,0.764969,0.917157,-0.001165,227.557411,0.480000,1.000000,0.481481,3.742219,4.192823,-0.487917,-1.178231,0.848925,0.500000,28,4,0.012,1
CSS120321:120144+143136,1115063008946,180.434325,14.526711,75.893432,73.068847,1.680000,0.347280,0.173283,0.328437,0.447183,0.597507,0.794328,-0.000558,250.000000,0.550000,0.991632,0.433333,2.372873,2.215041,0.434430,-0.617462,0.761622,0.489540,239,21,0.171,1
CSS120330:121724-135621,8041101206531001798,184.348429,-13.938950,44.491850,47.956381,1.075575,0.333333,0.143064,0.302643,0.460278,0.666255,0.895529,-0.000818,116.479545,0.370862,1.000000,0.571429,0.779738,1.291629,0.935209,-0.370534,0.666787,0.466667,15,0,0.000,1
CSS120411:090227+205046,1121046024832,135.612106,20.846228,128.810486,38.319249,0.850000,0.274376,0.109504,0.180942,0.251027,0.385277,0.722426,-0.000147,256.756758,0.160000,1.000000,0.366667,1.582260,1.178353,-0.667172,0.933240,0.336940,0.496599,441,21,0.284,1
CSS120425:143440+195201,1121074002824,218.666026,19.866763,134.603093,64.714050,1.575000,0.250951,0.081844,0.150892,0.261118,0.417453,0.703622,-0.000225,456.521739,0.270000,1.000000,0.466667,2.630781,1.843444,0.218097,1.278841,0.545173,0.486692,263,16,0.402,1
CSS120430:121835-011955,1001066031862,184.645519,-1.331753,48.511961,60.351267,1.045000,0.282787,0.110079,0.207048,0.322576,0.455823,0.845440,-0.000231,848.484848,0.215000,1.000000,0.333333,1.128139,1.285310,0.333674,0.111508,0.390078,0.487705,244,11,0.159,1
CSS120522:083223+491321,1149031025208,128.096692,49.222611,165.640504,36.961849,1.460000,0.312195,0.139150,0.248815,0.445919,0.579601,0.816599,-0.000167,133.874239,0.310000,1.000000,0.400000,2.133286,1.337939,0.186919,0.492202,0.460908,0.487805,205,12,0.368,1
CSS120527:145939-171609,11021101807711058152,224.912552,-17.268966,173.871870,35.247839,0.450905,0.200000,0.106858,0.187002,0.267146,0.541966,0.816787,-0.001794,29.718182,0.045242,1.000000,0.250000,0.545668,0.497136,1.397335,0.097937,0.342888,0.400000,5,0,0.000,1
CSS120529:143947+495805,1149053042354,219.945751,49.968260,68.591585,59.092413,2.035000,0.333333,0.119538,0.295621,0.430944,0.586816,0.842334,-0.000039,333.333332,0.555000,0.976190,0.566667,3.149496,2.441188,0.475479,-0.094747,0.824077,0.500000,126,8,0.416,1
CSS120614:220844+010806,7091110111921018261,332.182617,1.134960,93.124374,-42.081358,0.996105,0.466667,0.131069,0.235151,0.432294,0.713634,0.899522,-0.000374,55.690361,0.368895,1.000000,0.571429,1.435753,1.869612,0.034745,-1.003768,0.614875,0.466667,15,2,0.000,1
CSS120917:011451+262322,1126007021839,18.714227,26.389310,205.852268,-35.852514,1.495000,0.327869,0.117131,0.236965,0.329116,0.455462,0.770624,-0.000426,234.806630,0.355000,1.000000,0.466667,1.951178,1.864915,-0.024980,-0.119588,0.523772,0.500000,244,12,0.238,1
CSS120917:172414+330304,1132080072113,261.059181,33.051246,99.194687,31.330987,1.575000,0.195205,0.089339,0.145268,0.228295,0.317295,0.503431,-0.000127,265.895954,0.220000,0.986301,0.466667,5.854882,1.762486,-1.599327,4.523884,0.486483,0.493151,292,14,0.389,1
CSS121104:042748+045709,1104024045276,66.948258,4.952504,145.788500,-28.125712,1.745000,0.236515,0.057006,0.109936,0.180337,0.250002,0.366013,-0.000241,247.947455,0.340000,0.995851,0.466667,5.546362,4.031371,-0.860384,1.205707,0.615909,0.493776,241,10,0.325,1
CSS121114:225044-280639,1026111002115,342.685293,-28.110931,131.527917,-63.891718,1.970000,0.375000,0.295965,0.363859,0.445273,0.861028,0.958055,-0.001505,196.261682,0.770000,0.925000,0.400000,2.863962,3.647635,0.344243,-0.847888,1.085190,0.500000,40,4,0.116,1
